   8.33061123E-002    6.50993660E-002    7.86995441E-002   -2.31345004E-001
   8.00270544E-002    4.45329919E-002    7.86995441E-002   -4.51007218E-001
   8.49194314E-002    2.89157052E-002    7.86995441E-002   -7.11614367E-001
   7.96280231E-002    6.22789785E-002    7.86995441E-002   -2.20446571E-001
   7.65001081E-002    8.39801952E-002    7.86995441E-002    9.50461305E-002
   7.38411795E-002    7.77205378E-002    7.86995441E-002    4.92932749E-002
   8.35226210E-002    6.97499365E-002    7.86995441E-002   -1.75003359E-001
   8.99992677E-002    8.43827128E-002    7.86995441E-002   -7.13670573E-002
   8.99992677E-002    6.03579581E-002    7.86995441E-002   -3.76638899E-001
   6.50092172E-001    3.28145623E-001    3.07704777E-001   -1.04628388E+000
   5.43593483E-001    3.56526434E-001    3.07704777E-001   -6.07943271E-001
   4.44928277E-001    3.36260259E-001    3.07704777E-001   -3.53156748E-001
   3.77035851E-001    3.34060043E-001    3.07704777E-001   -1.39665716E-001
   3.43191149E-001    3.17372441E-001    3.07704777E-001   -8.39073989E-002
   3.27343896E-001    2.87391931E-001    3.07704777E-001   -1.29838626E-001
   3.24306128E-001    3.05637538E-001    3.07704777E-001   -6.06704582E-002
   3.29525049E-001    2.86438465E-001    3.07704777E-001   -1.40025723E-001
   3.27938555E-001    3.00001919E-001    3.07704777E-001   -9.07903875E-002
   3.20237063E-001    2.85969734E-001    3.07704777E-001   -1.11364306E-001
   3.14831794E-001    2.81665981E-001    3.07704777E-001   -1.07784524E-001
   3.17818495E-001    2.77454168E-001    3.07704777E-001   -1.31178749E-001
   3.16439044E-001    2.95945495E-001    3.07704777E-001   -6.66013356E-002
   3.19278846E-001    3.17653567E-001    3.07704777E-001   -5.28194401E-003
   3.11261319E-001    3.04290026E-001    3.07704777E-001   -2.26557837E-002
   3.16241837E-001    3.18011850E-001    3.07704777E-001    5.75230874E-003
   3.17692661E-001    3.36057961E-001    3.07704777E-001    5.96848067E-002
   3.20426048E-001    3.08519483E-001    3.07704777E-001   -3.86947682E-002
   3.17644671E-001    2.88284749E-001    3.07704777E-001   -9.54158790E-002
   3.17644671E-001    2.88408101E-001    3.07704777E-001   -9.50150018E-002
   1.24024919E-001    1.28266066E-001    7.84820393E-002    5.40397240E-002
   1.15948884E-001    1.25090182E-001    7.84820393E-002    1.16476300E-001
   1.05509693E-001    1.09735474E-001    7.84820393E-002    5.38439236E-002
   9.08487352E-002    9.89285707E-002    7.84820393E-002    1.02951396E-001
   8.43293986E-002    8.70297775E-002    7.84820393E-002    3.44076032E-002
   7.92336680E-002    9.23263058E-002    7.84820393E-002    1.66823364E-001
   8.03003408E-002    8.57219324E-002    7.84820393E-002    6.90806663E-002
   8.49601960E-002    7.55900294E-002    7.84820393E-002   -1.19392497E-001
   8.10626821E-002    8.10526535E-002    7.84820393E-002   -1.27782307E-004
   8.41290498E-002    6.35325462E-002    7.84820393E-002   -2.62435888E-001
   7.98115819E-002    6.78904429E-002    7.84820393E-002   -1.51896397E-001
   7.88027431E-002    6.58615157E-002    7.84820393E-002   -1.64894128E-001
   8.38909533E-002    7.28514642E-002    7.84820393E-002   -1.40662619E-001
   8.01103019E-002    7.41423294E-002    7.84820393E-002   -7.60425256E-002
   7.64249822E-002    6.62779957E-002    7.84820393E-002   -1.29290555E-001
   8.21516444E-002    6.69933259E-002    7.84820393E-002   -1.93143789E-001
   8.29291973E-002    5.53683862E-002    7.84820393E-002   -3.51173483E-001
   7.88471700E-002    5.12030311E-002    7.84820393E-002   -3.52235227E-001
   7.95015867E-002    5.07578403E-002    7.84820393E-002   -3.66246172E-001
   7.95015867E-002    5.10208905E-002    7.84820393E-002   -3.62894447E-001
   1.12185247E-001    7.13534132E-002    4.56970967E-002   -8.93532337E-001
   9.23925390E-002    5.29931001E-002    4.56970967E-002   -8.62186915E-001
   6.98126269E-002    5.15952930E-002    4.56970967E-002   -3.98654077E-001
   5.28160230E-002    4.45737615E-002    4.56970967E-002   -1.80367290E-001
   4.26266969E-002    4.57502902E-002    4.56970967E-002    6.83543045E-002
   3.77038073E-002    6.10086434E-002    4.56970967E-002    5.09985047E-001
   3.64798018E-002    4.47356664E-002    4.56970967E-002    1.80664969E-001
