t,frontier_floor,d_region,d_mass,d_flow,theta_U,theta_S,f_U,f_S,skilled_share,training_share,ur_U,ur_S,dist_to_z0,dist_to_z1
115.0,0.2710625690056347,0.4644961019793746,0.0,0.0,0.22588534051953302,0.643200156273525,0.21470126523555053,0.1983854484516703,0.31872009295060844,0.04647295018695495,0.10281784909450928,0.043157324711569654,0.05287058923603613,0.0041334896982495395
115.5,0.27106237245534615,0.46449469331133536,0.0,0.0,0.22588513812929928,0.6431929766019508,0.2147011690508028,0.19838434121753343,0.31874040859298713,0.04645377123541918,0.10281876960487675,0.043148540856682224,0.05284400863721059,0.004093189441514318
116.0,0.271062190538643,0.4644932300028263,0.0,0.0,0.22588488256743416,0.643179458467217,0.21470104759649383,0.19838225646191399,0.31876051101191627,0.04643475450268752,0.10281968948559762,0.04313988364502875,0.052817661646148165,0.0040532374503608306
116.5,0.27106202416139236,0.46449170504332976,0.0,0.0,0.2258846250974283,0.6431656691109383,0.2147009252352824,0.19838012985615874,0.31878040211072284,0.0464158986713081,0.10282061063566253,0.04313137262344905,0.05279157654346637,0.0040136428729686995
117.0,0.27106187433237516,0.46449011692571424,0.0,0.0,0.2258844568724214,0.6431472342492862,0.21470084528723074,0.1983772867811703,0.318800083762042,0.04639720239057254,0.1028215333357852,0.043122995161331126,0.05276573666892946,0.00397439735297491
117.5,0.2710617420946516,0.46448846015724626,0.0,0.0,0.22588452765290082,0.6431245649747437,0.21470087892528575,0.19837379060753718,0.3188195578140246,0.04637866429613343,0.1028224549050537,0.0431147586452705,0.05274015170440199,0.003935503329588324
118.0,0.2710616285727679,0.46448672874747027,0.0,0.0,0.22588507092184157,0.6430973078652127,0.21470113711085106,0.1983695867925022,0.31883882608969216,0.04636028300843397,0.10282336775604867,0.04310666904170907,0.05271482743431657,0.003896962421968653
118.5,0.27106153497506286,0.4644849155950938,0.0,0.0,0.22588643814187365,0.6430661456577634,0.21470178687325056,0.19836478059208243,0.3188578903906351,0.046342057144185135,0.10282425657540613,0.04309873288488069,0.05268976739442609,0.0038587765206724834
119.0,0.2710614626005581,0.4644830131201941,0.0,0.0,0.22588914412628947,0.6430304388342365,0.2147030728688911,0.19835927332460512,0.31887675250237735,0.04632398533242154,0.10282509432601757,0.04309095209932822,0.052664964208131146,0.0038209450074665426
119.5,0.2710614128336429,0.4644810113361499,0.0,0.0,0.22589392858507074,0.6429896612120769,0.21470534662260998,0.19835298377184873,0.31889541420332046,0.04630606624069851,0.10282583667482004,0.04308333186238512,0.05264040825498752,0.0037834690442118185
120.0,0.27106138715650324,0.46447889758054706,0.0,0.0,0.22590183774086584,0.6429486169192699,0.21470910529638948,0.1983466528863294,0.3189138772762056,0.0462882986079033,0.10282641428711616,0.04307587793151073,0.0526160810195936,0.003746350168527086
